preset,training_seed,evaluation_seed,checkpoint_transition,task,episode,metric_name,metric_value
g1_lafan,4728,4728,9600000,move-ego-0-0.3,6,penalty_ankle_roll_mean,0.13556024432182312
g1_lafan,4728,4728,9600000,move-ego-0-0.3,6,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,6,penalty_slippage_mean,0.11959663033485413
g1_lafan,4728,4728,9600000,move-ego-0-0.3,6,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,return,0.894250214099884
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,auxiliary_cost,1.6858235597610474
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,safety_violation_rate,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,action_l2,2.211381196975708
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_torques_mean,6287.3974609375
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_action_rate_mean,2.6149775981903076
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,limits_dof_pos_mean,0.02408837154507637
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,limits_torque_mean,3.359341859817505
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,limits_torque_active_fraction,0.9760000705718994
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_undesired_contact_mean,0.09000000357627869
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_undesired_contact_active_fraction,0.09000000357627869
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_feet_ori_mean,0.48784536123275757
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_ankle_roll_mean,0.13261717557907104
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_slippage_mean,0.18391747772693634
g1_lafan,4728,4728,9600000,move-ego-0-0.3,7,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,return,68.0763168334961
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,auxiliary_cost,2.551570177078247
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,action_l2,2.585365056991577
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_torques_mean,7538.19091796875
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_action_rate_mean,2.347038984298706
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,limits_dof_pos_mean,0.026100341230630875
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,limits_torque_mean,5.213520526885986
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,limits_torque_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_undesired_contact_mean,0.9900000691413879
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_undesired_contact_active_fraction,0.9900000691413879
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_feet_ori_mean,0.40658271312713623
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_feet_ori_active_fraction,0.9820000529289246
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_ankle_roll_mean,0.13470208644866943
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_slippage_mean,0.18221060931682587
g1_lafan,4728,4728,9600000,move-ego-0-0.3,8,penalty_slippage_active_fraction,0.9820000529289246
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,return,79.32487487792969
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,auxiliary_cost,1.5901223421096802
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,action_l2,2.2779016494750977
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_torques_mean,7454.30126953125
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_action_rate_mean,2.896563768386841
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,limits_dof_pos_mean,0.02841819077730179
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,limits_torque_mean,4.603706359863281
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,limits_torque_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_undesired_contact_mean,0.018000001087784767
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_undesired_contact_active_fraction,0.018000001087784767
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_feet_ori_mean,0.40598586201667786
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_feet_ori_active_fraction,0.9740000367164612
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_ankle_roll_mean,0.1366647183895111
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_slippage_mean,0.14461559057235718
g1_lafan,4728,4728,9600000,move-ego-0-0.3,9,penalty_slippage_active_fraction,0.9740000367164612
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,return,97.6232681274414
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,auxiliary_cost,1.4822903871536255
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,safety_violation_rate,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,action_l2,2.371152400970459
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_torques_mean,6892.08154296875
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_action_rate_mean,2.5469329357147217
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,limits_dof_pos_mean,0.02816549316048622
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,limits_torque_mean,5.145583152770996
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,limits_torque_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_undesired_contact_mean,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_undesired_contact_active_fraction,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_feet_ori_mean,0.25671476125717163
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_feet_ori_active_fraction,0.9860000610351562
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_ankle_roll_mean,0.13642656803131104
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_slippage_mean,0.14877469837665558
g1_lafan,4728,4728,9600000,move-ego-90-0.3,0,penalty_slippage_active_fraction,0.9860000610351562
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,return,100.91211700439453
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,auxiliary_cost,1.650153636932373
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,action_l2,2.39003586769104
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_torques_mean,7488.564453125
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_action_rate_mean,2.792433738708496
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,limits_dof_pos_mean,0.029043851420283318
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,limits_torque_mean,5.165040016174316
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,limits_torque_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_undesired_contact_mean,0.02800000086426735
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_undesired_contact_active_fraction,0.02800000086426735
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_feet_ori_mean,0.3545163571834564
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_feet_ori_active_fraction,0.9860000610351562
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_ankle_roll_mean,0.1364942044019699
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_slippage_mean,0.18234379589557648
g1_lafan,4728,4728,9600000,move-ego-90-0.3,1,penalty_slippage_active_fraction,0.9860000610351562
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,return,2.3692195415496826
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,auxiliary_cost,1.4962949752807617
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,action_l2,2.3422677516937256
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_torques_mean,7372.2373046875
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_action_rate_mean,2.516585350036621
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,limits_dof_pos_mean,0.02791106328368187
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,limits_torque_mean,5.195982456207275
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,limits_torque_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_undesired_contact_mean,0.018000001087784767
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_undesired_contact_active_fraction,0.018000001087784767
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_feet_ori_mean,0.26829248666763306
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_feet_ori_active_fraction,0.9660000205039978
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_ankle_roll_mean,0.13650663197040558
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_slippage_mean,0.1470905989408493
g1_lafan,4728,4728,9600000,move-ego-90-0.3,2,penalty_slippage_active_fraction,0.9660000205039978
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,return,115.37831115722656
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,auxiliary_cost,2.044429302215576
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,action_l2,2.4641363620758057
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_torques_mean,8018.17041015625
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_action_rate_mean,3.458503484725952
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,limits_dof_pos_mean,0.027856092900037766
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,limits_torque_mean,5.357847690582275
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,limits_torque_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_undesired_contact_mean,0.16600000858306885
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_undesired_contact_active_fraction,0.16600000858306885
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_feet_ori_mean,0.34653016924858093
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_feet_ori_active_fraction,0.9780000448226929
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_ankle_roll_mean,0.13660842180252075
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_slippage_mean,0.28448542952537537
g1_lafan,4728,4728,9600000,move-ego-90-0.3,3,penalty_slippage_active_fraction,0.9800000190734863
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,return,88.03157806396484
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,auxiliary_cost,1.4950004816055298
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,safety_violation_rate,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,action_l2,2.35054087638855
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_torques_mean,7072.5615234375
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_action_rate_mean,1.8864718675613403
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,limits_dof_pos_mean,0.025113508105278015
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,limits_torque_mean,5.020870685577393
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,limits_torque_active_fraction,0.9940000176429749
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_undesired_contact_mean,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_undesired_contact_active_fraction,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_feet_ori_mean,0.32772037386894226
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_ankle_roll_mean,0.13579463958740234
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_slippage_mean,0.1904754489660263
g1_lafan,4728,4728,9600000,move-ego-90-0.3,4,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,return,76.20634460449219
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,auxiliary_cost,1.194674015045166
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,action_l2,2.32389760017395
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_torques_mean,6453.23193359375
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_action_rate_mean,1.0553505420684814
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,limits_dof_pos_mean,0.024995895102620125
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,limits_torque_mean,4.955160617828369
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,limits_torque_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_undesired_contact_mean,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_undesired_contact_active_fraction,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_feet_ori_mean,0.32762348651885986
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_ankle_roll_mean,0.13567282259464264
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_slippage_mean,0.08271946758031845
g1_lafan,4728,4728,9600000,move-ego-90-0.3,5,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,return,156.85389709472656
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,auxiliary_cost,1.6746944189071655
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,action_l2,2.4002583026885986
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_torques_mean,8182.888671875
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_action_rate_mean,3.0134360790252686
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,limits_dof_pos_mean,0.029159696772694588
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,limits_torque_mean,5.268915176391602
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,limits_torque_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_undesired_contact_mean,0.046000003814697266
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_undesired_contact_active_fraction,0.046000003814697266
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_feet_ori_mean,0.33715957403182983
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_feet_ori_active_fraction,0.9760000705718994
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_ankle_roll_mean,0.13443411886692047
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_slippage_mean,0.1815764158964157
g1_lafan,4728,4728,9600000,move-ego-90-0.3,6,penalty_slippage_active_fraction,0.9760000705718994
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,return,112.05978393554688
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,auxiliary_cost,1.2931983470916748
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,safety_violation_rate,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,action_l2,2.3102667331695557
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_torques_mean,6141.0224609375
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_action_rate_mean,1.2797385454177856
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,limits_dof_pos_mean,0.02471732534468174
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,limits_torque_mean,4.737802982330322
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,limits_torque_active_fraction,0.9920000433921814
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_undesired_contact_mean,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_undesired_contact_active_fraction,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_feet_ori_mean,0.3084947466850281
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_ankle_roll_mean,0.1347600221633911
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_slippage_mean,0.12780654430389404
g1_lafan,4728,4728,9600000,move-ego-90-0.3,7,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,return,52.3343620300293
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,auxiliary_cost,1.1479347944259644
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,safety_violation_rate,0.9940000176429749
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,action_l2,2.3481781482696533
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_torques_mean,6090.7265625
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_action_rate_mean,0.9526593685150146
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,limits_dof_pos_mean,0.024671927094459534
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,limits_dof_pos_active_fraction,0.9940000176429749
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,limits_torque_mean,4.84293794631958
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,limits_torque_active_fraction,0.9900000691413879
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_undesired_contact_mean,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_undesired_contact_active_fraction,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_feet_ori_mean,0.32604163885116577
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_ankle_roll_mean,0.13460664451122284
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_slippage_mean,0.0685531497001648
g1_lafan,4728,4728,9600000,move-ego-90-0.3,8,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,return,151.7798614501953
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,auxiliary_cost,1.2990599870681763
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,safety_violation_rate,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,action_l2,2.3300728797912598
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_torques_mean,6286.56005859375
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_action_rate_mean,1.3933357000350952
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,limits_dof_pos_mean,0.02462082915008068
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,limits_torque_mean,4.849282264709473
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,limits_torque_active_fraction,0.9920000433921814
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_undesired_contact_mean,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_undesired_contact_active_fraction,0.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_feet_ori_mean,0.3115023374557495
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_ankle_roll_mean,0.13499358296394348
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_slippage_mean,0.12447132915258408
g1_lafan,4728,4728,9600000,move-ego-90-0.3,9,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-180-0.3,0,return,283.3572082519531
g1_lafan,4728,4728,9600000,move-ego-180-0.3,0,auxiliary_cost,1.877578616142273
g1_lafan,4728,4728,9600000,move-ego-180-0.3,0,safety_violation_rate,0.9920000433921814
g1_lafan,4728,4728,9600000,move-ego-180-0.3,0,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-ego-180-0.3,0,action_l2,2.326474666595459
g1_lafan,4728,4728,9600000,move-ego-180-0.3,0,penalty_torques_mean,7003.62890625
g1_lafan,4728,4728,9600000,move-ego-180-0.3,0,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-ego-180-0.3,0,penalty_action_rate_mean,3.315945625305176
g1_lafan,4728,4728,9600000,move-ego-180-0.3,0,penalty_action_rate_active_fraction,1.0
